"last_name, first_name","player_id","year","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Garrett, Amir",607237,2023,"KC","SL","Slider",1.3,3,212,44.5,60,0.218,0.473,0.327,34.5,31.7,21.8,0.173,0.305,0.255,35.1
"Gaddis, Hunter",683769,2023,"CLE","SL","Slider",1.7,4,217,31.6,60,0.268,0.446,0.319,16.4,11.7,11.3,0.203,0.342,0.254,32
"Leone, Dominic",608678,2023,"SEA","SL","Slider",0,0,265,29.9,60,0.232,0.518,0.338,50.3,31.7,19.2,0.246,0.468,0.326,43.2
"Pivetta, Nick",601713,2023,"BOS","SL","Slider",0.3,1,264,11.1,59,0.189,0.302,0.26,35.8,28.8,20.2,0.221,0.386,0.302,38.9
"Nelson, Ryne",669194,2023,"AZ","SL","Slider",0.5,1,246,10.4,59,0.179,0.304,0.218,26.9,16.9,10.3,0.177,0.24,0.212,29.8
"Thompson, Mason",666168,2023,"WSH","SL","Slider",2.2,6,255,28.5,59,0.14,0.14,0.161,33.3,27.1,19.5,0.159,0.193,0.171,14.6
"White, Brendan",686839,2023,"DET","SL","Slider",-0.2,0,203,30.4,57,0.24,0.4,0.32,35.8,22.8,23.2,0.256,0.376,0.315,47.4
"Domínguez, Seranthony",622554,2023,"PHI","SL","Slider",0.5,1,238,27.7,57,0.173,0.308,0.248,46.6,43.9,26,0.156,0.31,0.239,33.3
"Henry, Tommy",674072,2023,"AZ","SL","Slider",4,7,177,12.7,57,0.158,0.281,0.187,28.7,26.3,24.2,0.168,0.281,0.19,19
"Graterol, Brusdar",660813,2023,"LAD","SL","Slider",-1,-2,226,24.3,57,0.214,0.357,0.24,31.4,31.6,15.5,0.252,0.435,0.293,38.5
"Vesia, Alex",681911,2023,"LAD","SL","Slider",-2.1,-6,260,30.5,57,0.245,0.415,0.311,35.8,35.1,23,0.222,0.366,0.281,39.4
"Bellatti, Andrew",571479,2023,"PHI","SL","Slider",-4.6,-10,215,47.1,56,0.327,0.577,0.423,40.5,30.4,21,0.262,0.416,0.318,37.1
"Estévez, Carlos",608032,2023,"LAA","SL","Slider",-1.3,-4,300,26.6,56,0.3,0.44,0.355,26.2,23.2,15.9,0.283,0.402,0.331,42.1
"Cisnero, José",542585,2023,"DET","SL","Slider",-0.4,-1,195,19.8,56,0.226,0.396,0.317,35.1,33.9,32.8,0.225,0.427,0.307,61.8
"Burke, Brock",656271,2023,"TEX","SL","Slider",-0.9,-2,172,18.8,55,0.315,0.481,0.337,27.4,29.1,23.2,0.322,0.467,0.333,43.6
"Ramsey, Lane",682010,2023,"CWS","SL","Slider",-2,-3,174,51.2,55,0.327,0.408,0.351,26.5,20,21.2,0.26,0.325,0.3,25.6
"Keller, Brad",641745,2023,"KC","SL","Slider",1.3,3,210,23.9,55,0.239,0.326,0.321,26.4,20,19,0.211,0.311,0.302,22.9
"Baumann, Mike",657508,2023,"BAL","SL","Slider",1.1,2,223,20.8,55,0.24,0.48,0.332,24,12.7,15.9,0.354,0.672,0.444,52.3
"Weaver, Luke",596133,2023,"NYY","SL","Slider",-1.5,-4,238,10.5,55,0.385,0.692,0.487,16.5,14.5,11.8,0.329,0.54,0.388,40.9
"Hader, Josh",623352,2023,"SD","SL","Slider",3,7,242,23.2,54,0.1,0.12,0.131,51.7,61.1,38.4,0.079,0.125,0.121,33.3
"Feltner, Ryan",663372,2023,"COL","SL","Slider",1.8,4,243,31.3,53,0.178,0.289,0.262,16.3,15.1,14,0.188,0.331,0.287,26.3
"Plesac, Zach",668676,2023,"CLE","SL","Slider",-1.6,-2,151,40.8,52,0.275,0.431,0.338,24.7,19.2,19.6,0.25,0.384,0.271,31
"Campbell, Isaiah",663462,2023,"SEA","SL","Slider",3.2,6,185,38.7,52,0.137,0.157,0.155,27.8,32.7,31.5,0.194,0.29,0.229,29.4
"Ragans, Cole",666142,2023,"KC","SL","Slider",4.3,7,165,10.4,52,0.18,0.2,0.179,40,46.2,30,0.206,0.246,0.203,37
"Woo, Bryan",693433,2023,"SEA","SL","Slider",-0.4,-1,219,15.1,52,0.261,0.348,0.316,33,23.1,17.4,0.238,0.315,0.293,29.4
"Priester, Quinn",682990,2023,"PIT","SL","Slider",-3.3,-7,202,23.3,52,0.295,0.659,0.425,41.4,26.9,22.6,0.254,0.439,0.339,46.9
"Mayza, Tim",641835,2023,"TOR","SL","Slider",1,2,190,23.5,52,0.231,0.327,0.246,26.4,28.8,18.8,0.262,0.387,0.277,43.2
"Baker, Bryan",641329,2023,"BAL","SL","Slider",1,2,226,28.8,51,0.146,0.171,0.259,25.5,19.6,17.9,0.164,0.224,0.263,15.6
"Bachman, Sam",696147,2023,"LAA","SL","Slider",3.2,6,190,60.1,51,0.213,0.213,0.231,34,21.6,16.9,0.292,0.352,0.314,38.9
"May, Trevor",543507,2023,"OAK","SL","Slider",0.8,2,201,25.9,50,0.283,0.391,0.318,4.8,6,8.8,0.306,0.43,0.341,29.5
"Winder, Josh",680739,2023,"MIN","SL","Slider",2.5,5,185,33.1,50,0.174,0.283,0.236,30.1,24,23.1,0.221,0.377,0.289,35.3
"Lovelady, Richard",663992,2023,"OAK","SL","Slider",1.6,3,176,46.6,50,0.233,0.512,0.336,21.2,20,18.9,0.214,0.444,0.318,45.7
"Stephenson, Robert",596112,2023,"TB","SL","Slider",1.7,3,184,24.1,50,0.186,0.372,0.304,42.9,36,30,0.197,0.418,0.315,46.2
"Smith, Drew",622098,2023,"NYM","SL","Slider",-2.3,-5,226,20.9,49,0.318,0.614,0.423,28,28.6,18.2,0.24,0.431,0.326,43.3
"Pallante, Andre",669467,2023,"STL","SL","Slider",-3.9,-8,199,17.5,49,0.341,0.614,0.454,26.5,22.4,15.5,0.303,0.476,0.37,42.4
"Lambert, Jimmy",669424,2023,"CWS","SL","Slider",-3.1,-6,206,30.4,49,0.326,0.63,0.421,32.7,30.6,23.4,0.284,0.465,0.34,35.5
"Kinley, Tyler",641755,2023,"COL","SL","Slider",2.5,5,183,61.4,49,0.22,0.317,0.272,32.6,30.6,21.1,0.196,0.265,0.264,24.1
"Ureña, José",570632,2023,"CWS","SL","Slider",-0.3,-1,195,25.3,49,0.214,0.452,0.326,36,34.7,20.2,0.161,0.309,0.261,30.8
"Gausman, Kevin",592332,2023,"TOR","SL","Slider",-1,-3,313,10.2,48,0.348,0.565,0.423,35.3,2.1,5.3,0.289,0.512,0.353,35.6
"Kelly, Merrill",518876,2023,"AZ","SL","Slider",-1.1,-2,155,5.5,48,0.217,0.391,0.315,41.3,29.2,17.5,0.211,0.345,0.257,21.9
"Shaw, Bryan",543766,2023,"CWS","SL","Slider",-3,-5,156,20.2,48,0.238,0.429,0.335,31.8,27.1,18.8,0.222,0.323,0.291,34.5
"Headrick, Brent",687396,2023,"MIN","SL","Slider",-0.8,-2,188,38.1,48,0.217,0.435,0.277,33.3,33.3,22.2,0.16,0.283,0.202,32.3
"Robertson, David",502085,2023,"MIA","SL","Slider",-2.5,-5,213,19.9,48,0.318,0.614,0.42,33.7,20.8,20.8,0.244,0.485,0.339,26.5
"Bass, Anthony",542914,2023,"TOR","SL","Slider",2.1,4,181,55.9,47,0.136,0.273,0.195,39.5,29.8,21.2,0.191,0.346,0.228,31.3
"Rodriguez, Eduardo",593958,2023,"DET","SL","Slider",4,7,171,7,47,0.089,0.178,0.122,39.5,36.2,25.4,0.157,0.257,0.184,37.9
"Lee, Dylan",669276,2023,"ATL","SL","Slider",0.3,1,186,47.6,47,0.222,0.333,0.279,40.4,31.9,23.8,0.223,0.299,0.246,36.7
"Cueto, Johnny",456501,2023,"MIA","SL","Slider",-3.4,-7,205,23.8,46,0.256,0.692,0.437,15.2,13,9.5,0.264,0.606,0.413,33.3
"Jameson, Drey",686753,2023,"AZ","SL","Slider",1.4,3,176,26.1,46,0.158,0.316,0.272,51.9,45.7,30.9,0.151,0.313,0.268,38.9
"Kelly, Joe",523260,2023,"LAD","SL","Slider",1.1,2,184,25.8,46,0.114,0.25,0.195,45.6,52.2,34.8,0.151,0.29,0.207,25
"González, Victor",624647,2023,"LAD","SL","Slider",-0.3,0,152,29.8,46,0.2,0.356,0.246,46.8,37,25,0.221,0.374,0.261,32.1
"Llovera, Mauricio",661440,2023,"BOS","SL","Slider",-2.8,-6,211,34,46,0.279,0.488,0.336,29,23.9,12.5,0.278,0.5,0.348,27.3
"Law, Derek",571882,2023,"CIN","SL","Slider",2.1,4,167,17.4,45,0.22,0.268,0.258,37.6,26.7,14.6,0.235,0.331,0.283,31
"Sheehan, Emmet",686218,2023,"LAD","SL","Slider",0.3,0,195,18.9,45,0.19,0.31,0.262,43.8,37.8,27.4,0.121,0.209,0.194,24
"Lynch IV, Daniel",663738,2023,"KC","SL","Slider",0,0,151,18.7,45,0.238,0.452,0.34,28.8,22.2,17.9,0.254,0.474,0.334,31.3
"Wittgren, Nick",621295,2023,"KC","SL","Slider",0.9,2,172,36.4,44,0.2,0.25,0.264,17.1,13.6,10.9,0.249,0.357,0.3,35.3
"Thompson, Zack",668868,2023,"STL","SL","Slider",0.1,0,198,17,44,0.205,0.462,0.347,33.9,29.5,27.7,0.2,0.445,0.317,38.5
"Zerpa, Angel",672582,2023,"KC","SL","Slider",1,2,169,23.9,44,0.244,0.463,0.335,23.1,20.5,15.5,0.243,0.5,0.338,50
"Floro, Dylan",571670,2023,"MIN","SL","Slider",0.9,2,213,22.2,43,0.262,0.333,0.272,38.4,30.2,26.5,0.199,0.246,0.204,20.7
"Crawford, Kutter",676710,2023,"BOS","SL","Slider",1.2,2,133,6.3,43,0.167,0.357,0.229,40.9,32.6,21.2,0.178,0.36,0.236,25
"Holmes, Clay",605280,2023,"NYY","SL","Slider",3.4,7,214,20.9,42,0.128,0.205,0.167,43.1,52.4,24.4,0.143,0.21,0.176,44.4
"Pearson, Nate",663878,2023,"TOR","SL","Slider",0.2,0,176,23.9,42,0.237,0.526,0.343,30.9,26.2,23.9,0.214,0.39,0.27,37.9
"Varland, Gus",681402,2023,"LAD","SL","Slider",-2.2,-4,181,44.9,42,0.405,0.676,0.49,30.6,16.7,10.9,0.316,0.5,0.387,60
"López, Jorge",605347,2023,"BAL","SL","Slider",-0.2,0,156,16.1,42,0.231,0.538,0.33,36,28.6,21.4,0.247,0.48,0.326,32.1
"Bielak, Brandon",656232,2023,"HOU","SL","Slider",-2.1,-3,164,11.8,41,0.333,0.722,0.463,35.5,22,18,0.293,0.68,0.439,44.4
"Burnes, Corbin",669203,2023,"MIL","SL","Slider",0,0,121,3.9,41,0.22,0.39,0.26,34.3,34.1,24.1,0.237,0.392,0.268,44.4
"Herrin, Tim",682120,2023,"CLE","SL","Slider",-1.4,-3,207,40.7,41,0.219,0.469,0.375,33,31.7,24.5,0.263,0.621,0.416,47.6
"Taylor, Josh",657031,2023,"KC","SL","Slider",-3.6,-5,144,42.2,41,0.25,0.556,0.363,37.2,41.5,23.3,0.228,0.555,0.355,45
"Miller, Mason",695243,2023,"OAK","SL","Slider",1.2,2,149,24.5,40,0.118,0.147,0.204,46.2,42.5,24.6,0.131,0.178,0.218,17.6
"Cessa, Luis",570666,2023,"CIN","SL","Slider",-1.6,-3,174,37.6,40,0.389,0.5,0.413,12.5,12.5,9.8,0.359,0.514,0.4,43.8
"Foley, Jason",671345,2023,"DET","SL","Slider",-2.6,-5,182,17.4,39,0.286,0.371,0.329,24.6,10.3,6.2,0.322,0.525,0.395,45.2
"Weiss, Zack",592848,2023,"BOS","SL","Slider",2.5,4,144,63.7,39,0.121,0.333,0.271,33.8,28.2,24.4,0.208,0.406,0.309,34.8
"Palencia, Daniel",694037,2023,"CHC","SL","Slider",-1.6,-2,137,27.7,39,0.27,0.378,0.304,55.9,46.2,31.6,0.2,0.305,0.241,36.8
"Mayers, Mike",594577,2023,"KC","SL","Slider",-3.2,-4,142,31.2,39,0.382,0.471,0.418,28.8,20.5,14.8,0.273,0.378,0.334,38.5
"Stroman, Marcus",573186,2023,"CHC","SL","Slider",1,1,113,5.1,39,0.184,0.237,0.221,32.2,35.9,18.2,0.229,0.288,0.236,41.7
"Scott, Tayler",605463,2023,"OAK","SL","Slider",0.6,1,160,47.3,38,0.25,0.417,0.312,27.3,21.1,15.7,0.207,0.373,0.258,41.4
"Covey, Dylan",592229,2023,"PHI","SL","Slider",3.7,6,159,21.6,38,0.114,0.114,0.113,20.3,21.1,12.1,0.193,0.222,0.203,17.2
"Thompson, Ryan",657044,2023,"AZ","SL","Slider",0.8,1,152,34.2,38,0.097,0.29,0.258,38.2,31.6,24,0.146,0.345,0.294,31.6
"Iglesias, Raisel",628452,2023,"ATL","SL","Slider",5.1,7,134,15.4,38,0.056,0.056,0.084,36.8,44.7,34,0.111,0.156,0.146,21.1
"Dodd, Dylan",689266,2023,"ATL","SL","Slider",-4.4,-7,162,28.5,37,0.375,0.75,0.504,30.1,8.1,7.1,0.324,0.632,0.441,31
"Kowar, Jackson",663804,2023,"KC","SL","Slider",-3.1,-5,149,26.2,37,0.25,0.528,0.361,32.4,24.3,22.5,0.189,0.376,0.248,40.7
"deGrom, Jacob",594798,2023,"TEX","SL","Slider",0.5,1,167,37,37,0.189,0.378,0.286,53.3,48.6,32.1,0.162,0.26,0.181,26.3
"Cordero, Jimmy",622772,2023,"NYY","SL","Slider",1.2,2,143,27.9,37,0.143,0.229,0.188,38.8,43.2,25.8,0.148,0.228,0.189,31.6
"Gallen, Zac",668678,2023,"AZ","SL","Slider",0,0,145,4.5,36,0.25,0.389,0.275,26.5,27.8,17.2,0.276,0.452,0.306,53.8
"Jackson, Zach",667427,2023,"OAK","SL","Slider",-1.2,-2,151,40.6,36,0.276,0.414,0.376,33.3,27.8,16.7,0.193,0.346,0.319,36.8
"Alcala, Jorge",660896,2023,"MIN","SL","Slider",-3.4,-5,133,41.7,36,0.25,0.594,0.4,32.8,27.8,20.8,0.228,0.517,0.354,27.3
"Garcia, Robert",676395,2023,"WSH","SL","Slider",0.6,1,126,24.1,36,0.229,0.314,0.275,19.7,13.9,11.4,0.257,0.402,0.293,36.7
"Willingham, Amos",686294,2023,"WSH","SL","Slider",0.3,1,159,34.5,35,0.267,0.4,0.327,47.4,25.7,16.4,0.252,0.507,0.354,40.9
"Turnbull, Spencer",605513,2023,"DET","SL","Slider",-0.8,-1,124,22.3,35,0.29,0.452,0.363,29.4,14.3,12.5,0.253,0.354,0.311,38.5
"Herget, Jimmy",623474,2023,"LAA","SL","Slider",-0.2,0,157,30.8,35,0.343,0.657,0.421,13.2,8.6,11.1,0.29,0.517,0.338,43.8
"Rucker, Michael",621074,2023,"CHC","SL","Slider",1,1,125,17.4,34,0.156,0.188,0.184,49,41.2,27.5,0.151,0.257,0.204,38.9
"Senga, Kodai",673540,2023,"NYM","SL","Slider",0.5,1,161,5.8,34,0.219,0.25,0.223,39.7,29.4,21.7,0.248,0.425,0.297,43.5
"Marsh, Alec",679525,2023,"KC","SL","Slider",-0.6,-1,132,9.8,34,0.233,0.533,0.365,37.8,26.5,18.4,0.253,0.45,0.345,47.6
"Strzelecki, Peter",657265,2023,"AZ","SL","Slider",0.4,1,174,26.6,34,0.258,0.355,0.292,31.4,26.5,15.5,0.247,0.335,0.277,21.7
"Mahle, Tyler",641816,2023,"MIN","SL","Slider",0.5,1,111,26.4,33,0.219,0.313,0.281,25.5,30.3,24.4,0.153,0.213,0.174,27.3
"Eovaldi, Nathan",543135,2023,"TEX","SL","Slider",-1.7,-2,90,4,33,0.303,0.606,0.382,13.7,15.2,18.5,0.295,0.532,0.349,28.6
"Lugo, Seth",607625,2023,"SD","SL","Slider",-0.8,-2,216,9.1,33,0.303,0.515,0.348,24.4,12.1,12.9,0.278,0.439,0.304,34.5
"Civale, Aaron",650644,2023,"TB","SL","Slider",-0.5,-1,116,5.8,33,0.172,0.345,0.255,23.2,24.2,17.4,0.163,0.259,0.22,22.7
"Hughes, Brandon",676714,2023,"CHC","SL","Slider",-1.3,-2,132,55.2,32,0.241,0.241,0.263,53,34.4,26.2,0.248,0.305,0.283,27.8
"Long, Sam",669674,2023,"OAK","SL","Slider",-2.5,-2,96,12.4,32,0.267,0.567,0.398,28.8,25,20.5,0.206,0.311,0.25,22.7
"Akin, Keegan",669211,2023,"BAL","SL","Slider",-1.7,-2,113,25,32,0.344,0.563,0.4,31.1,12.5,10.3,0.32,0.534,0.362,39.3
"Liberatore, Matthew",669461,2023,"STL","SL","Slider",-3.8,-5,135,12.7,32,0.333,0.533,0.391,28.6,21.9,16.7,0.283,0.41,0.321,34.8
"Soroka, Michael",647336,2023,"ATL","SL","Slider",-2.4,-3,143,26.6,32,0.36,0.52,0.452,31.3,25,23.5,0.28,0.446,0.397,29.4
"Adcock, Ty",686654,2023,"SEA","SL","Slider",-1.3,-2,116,56,31,0.226,0.613,0.403,23.3,9.7,12.5,0.369,0.733,0.459,57.1
"Selby, Colin",681882,2023,"PIT","SL","Slider",-0.6,-1,159,36.4,31,0.192,0.423,0.329,41.8,29,32.1,0.215,0.396,0.33,29.4
"Winans, Allan",642216,2023,"ATL","SL","Slider",-3.1,-4,131,24.5,31,0.267,0.5,0.337,36.4,35.5,25.6,0.197,0.355,0.248,42.1
"Johnson, Pierce",572955,2023,"ATL","SL","Slider",-1,-1,87,8,31,0.276,0.31,0.347,29.8,35.5,35.5,0.238,0.292,0.26,33.3
"Wingenter, Trey",622259,2023,"DET","SL","Slider",0.1,0,153,49.5,31,0.179,0.321,0.26,50.7,45.2,28,0.123,0.216,0.196,28.6
"Barlow, Joe",669618,2023,"TEX","SL","Slider",-5.7,-5,90,61.2,31,0.3,0.533,0.366,32.7,16.1,23.8,0.234,0.386,0.279,32
"Hearn, Taylor",621368,2023,"KC","SL","Slider",-0.7,-1,125,39.9,31,0.233,0.333,0.261,23,19.4,11.5,0.215,0.351,0.256,25
"Ryan, Joe",657746,2023,"MIN","SL","Slider",-1.8,-2,121,4.5,31,0.32,0.56,0.392,24.1,19.4,16.2,0.264,0.486,0.358,42.9
"Boxberger, Brad",502202,2023,"CHC","SL","Slider",2.5,3,110,32.5,30,0.259,0.296,0.292,27.3,13.3,14.8,0.278,0.361,0.317,30.4
"Romero, JoJo",668941,2023,"STL","SL","Slider",3.9,5,125,22.8,30,0.1,0.167,0.113,53.2,60,33.3,0.113,0.132,0.108,25
"Rucinski, Drew",607968,2023,"OAK","SL","Slider",-6.7,-7,106,30.3,30,0.375,0.833,0.569,36.7,13.3,16,0.384,0.771,0.53,57.1
"Suárez, Andrew",605498,2023,"STL","SL","Slider",0.2,0,119,22.8,30,0.222,0.519,0.347,32.1,20,13,0.219,0.44,0.319,23.8
"Castillo, Max",666721,2023,"KC","SL","Slider",-1,-1,108,31.6,30,0.346,0.577,0.426,20.4,10,8.3,0.364,0.524,0.414,37.5
"Stanek, Ryne",592773,2023,"HOU","SL","Slider",-2.7,-4,152,17.6,29,0.296,0.519,0.371,40,24.1,12.3,0.269,0.445,0.331,40
"Uribe, Abner",682842,2023,"MIL","SL","Slider",1.8,3,167,32.2,29,0.08,0.16,0.183,58.1,62.1,30.5,0.028,0.054,0.125,42.9
"Patiño, Luis",672715,2023,"CWS","SL","Slider",-2.5,-3,112,29.2,29,0.32,0.32,0.376,21.8,10.3,8.8,0.386,0.532,0.438,31.8
"Hentges, Sam",656529,2023,"CLE","SL","Slider",-0.1,0,125,14.7,29,0.25,0.286,0.253,35.1,37.9,29.7,0.266,0.412,0.303,58.8
"Cabrera, Edward",665795,2023,"MIA","SL","Slider",0.7,1,146,8.1,29,0.222,0.444,0.31,30.6,24.1,15.6,0.232,0.389,0.294,40
"Montero, Rafael",606160,2023,"HOU","SL","Slider",-3.9,-7,176,14,29,0.385,0.654,0.5,32.3,20.7,10.7,0.316,0.409,0.354,40
"Curtiss, John",595928,2023,"NYM","SL","Slider",-1.6,-2,128,42.5,29,0.269,0.346,0.314,38.9,24.1,20.6,0.183,0.273,0.247,57.9
"Kauffmann, Karl",666154,2023,"COL","SL","Slider",-3.5,-3,98,16.8,28,0.28,0.44,0.302,17,14.3,11.4,0.276,0.537,0.368,43.5
"Bazardo, Eduard",660825,2023,"SEA","SL","Slider",-0.1,0,122,45.2,28,0.321,0.5,0.352,27.8,25,14.3,0.233,0.328,0.238,23.8
"Cecconi, Slade",677944,2023,"AZ","SL","Slider",0.9,1,113,27,28,0.2,0.32,0.273,36,39.3,23.9,0.197,0.285,0.259,35.7
"Perdomo, Angel",622780,2023,"PIT","SL","Slider",1.8,3,153,31.3,28,0.111,0.148,0.166,31.3,46.4,26.5,0.102,0.142,0.125,21.4
"McGough, Scott",543518,2023,"AZ","SL","Slider",-1.7,-2,113,9.2,28,0.308,0.615,0.411,44.1,25,25.9,0.29,0.532,0.371,36.8
"Cano, Yennier",666974,2023,"BAL","SL","Slider",-1.7,-2,139,13.7,28,0.286,0.393,0.296,37.7,21.4,12.5,0.329,0.504,0.357,22.7
"Buttó, José",676130,2023,"NYM","SL","Slider",2,2,111,15.1,28,0.154,0.308,0.23,38.9,32.1,21.4,0.162,0.205,0.201,35.3
"Flexen, Chris",623167,2023,"COL","SL","Slider",-2.3,-3,117,6.7,28,0.296,0.407,0.321,27.8,35.7,15.6,0.226,0.343,0.26,35.3
"Jackson, Andre",656578,2023,"PIT","SL","Slider",1,2,170,17,27,0.148,0.296,0.187,20.6,14.8,12.5,0.313,0.588,0.379,56.5
"Alexander, Scott",518397,2023,"SF","SL","Slider",0.2,0,111,16,27,0.192,0.308,0.215,39.6,40.7,26.2,0.218,0.327,0.233,25
"Suter, Brent",608718,2023,"COL","SL","Slider",-2.3,-3,122,10.8,27,0.143,0.286,0.296,17.9,11.1,8.1,0.175,0.339,0.323,27.8
"De Jong, Chase",608328,2023,"PIT","SL","Slider",-2.6,-2,79,35.1,27,0.333,0.708,0.439,20.9,7.4,8.7,0.292,0.543,0.364,30.4
"García, Yimi",554340,2023,"TOR","SL","Slider",1,1,118,10.7,27,0.25,0.333,0.304,37.3,29.6,30.8,0.229,0.337,0.293,37.5
"Miley, Wade",489119,2023,"MIL","SL","Slider",2,2,92,4.9,27,0.192,0.308,0.233,34.9,29.6,25.8,0.177,0.261,0.206,11.1
"Syndergaard, Noah",592789,2023,"CLE","SL","Slider",-2.9,-3,95,6.7,26,0.24,0.72,0.404,8.3,3.8,5.6,0.366,0.83,0.504,66.7
"Swanson, Erik",657024,2023,"TOR","SL","Slider",-1.7,-3,189,17.8,26,0.423,0.615,0.45,41.2,7.7,18.2,0.347,0.637,0.415,54.2
"Cimber, Adam",643256,2023,"TOR","SL","Slider",-6.2,-7,108,29,26,0.318,0.727,0.468,15.4,11.5,10.3,0.291,0.494,0.373,35
"Adon, Joan",672851,2023,"WSH","SL","Slider",-1.7,-2,104,11.3,26,0.318,0.455,0.392,28.6,15.4,10.3,0.336,0.519,0.417,38.9
"Hill, Garrett",682051,2023,"DET","SL","Slider",-1.6,-1,82,26.5,26,0.273,0.5,0.392,15.6,19.2,29.4,0.235,0.375,0.307,38.9
"Peralta, Wandy",593974,2023,"NYY","SL","Slider",-3.2,-4,115,13.1,26,0.238,0.667,0.442,35.7,34.6,19.1,0.252,0.537,0.374,46.2
"Saucedo, Tayler",642048,2023,"SEA","SL","Slider",-1.6,-2,110,13.9,25,0.261,0.261,0.344,38.8,24,20.7,0.269,0.364,0.308,17.6
"Lawrence, Casey",596271,2023,"STL","SL","Slider",-1.9,-2,91,20.4,25,0.364,0.727,0.488,25,8,8.7,0.314,0.651,0.439,35
"Jarvis, Bryce",686826,2023,"AZ","SL","Slider",1.7,2,115,31.1,25,0.087,0.217,0.172,32.6,20,11.6,0.25,0.458,0.331,27.8
"Cronin, Declan",686539,2023,"CWS","SL","Slider",-0.1,0,93,48.2,25,0.217,0.522,0.338,22.2,24,23.1,0.261,0.483,0.344,41.2
"White, Mitch",669952,2023,"TOR","SL","Slider",-0.9,-1,105,41.5,25,0.304,0.609,0.38,21.3,12,10.7,0.232,0.463,0.32,52.4
"Zimmermann, Bruce",669145,2023,"BAL","SL","Slider",4.7,4,85,39.5,25,0.2,0.36,0.238,48.9,40,37,0.16,0.262,0.178,40
"Harvey, Hunter",640451,2023,"WSH","SL","Slider",1.4,2,134,13.9,24,0.087,0.087,0.104,24.6,29.2,15.6,0.142,0.174,0.161,31.3
"Cobb, Alex",502171,2023,"SF","SL","Slider",-0.3,0,128,5.1,24,0.333,0.542,0.375,30.6,20.8,9.8,0.283,0.497,0.33,31.6
"Pepiot, Ryan",686752,2023,"LAD","SL","Slider",1.2,1,96,14.7,24,0.174,0.348,0.24,32.6,25,17.6,0.257,0.448,0.316,17.6
"Bassitt, Chris",605135,2023,"TOR","SL","Slider",-1.5,-2,145,4.6,24,0.227,0.636,0.421,19.1,4.2,5.6,0.293,0.63,0.41,38.1
"Erceg, Lucas",668674,2023,"OAK","SL","Slider",-0.2,0,155,14.7,24,0.318,0.5,0.379,29.4,37.5,17.3,0.21,0.351,0.275,61.5
"Snead, Kirby",669912,2023,"OAK","SL","Slider",1.9,1,75,38.9,24,0.25,0.333,0.254,32.6,20.8,18.5,0.245,0.412,0.279,26.3
"Gipson-Long, Sawyer",687830,2023,"DET","SL","Slider",-2,-2,107,31.8,23,0.273,0.455,0.328,40.9,34.8,22.2,0.195,0.346,0.249,28.6
"Suarez, José",660761,2023,"LAA","SL","Slider",-7,-6,82,13.2,23,0.591,1.091,0.714,25,17.4,19,0.357,0.762,0.467,57.9
"Kittredge, Andrew",552640,2023,"TB","SL","Slider",2.7,2,70,37.6,23,0.174,0.174,0.157,28.2,39.1,25,0.161,0.195,0.154,21.4
"Cleavinger, Garrett",664076,2023,"TB","SL","Slider",0.5,0,99,46.9,23,0.136,0.273,0.235,30.8,39.1,22.5,0.182,0.405,0.262,30.8
"Tepera, Ryan",572193,2023,"STL","SL","Slider",-2.3,-2,85,37,23,0.333,0.476,0.383,37.5,30.4,19.4,0.277,0.397,0.328,35.7
"Martínez, Adrián",661309,2023,"OAK","SL","Slider",-1.7,-3,164,17.4,22,0.19,0.667,0.402,43.8,22.7,13.5,0.197,0.43,0.28,18.8
"Felipe, Angel",665734,2023,"OAK","SL","Slider",2,2,96,35.4,22,0.053,0.105,0.152,57.6,59.1,31,0.072,0.099,0.158,16.7
"Vespi, Nick",663989,2023,"BAL","SL","Slider",-3.6,-2,60,29.7,22,0.364,0.636,0.425,27.3,27.3,28.6,0.263,0.503,0.322,37.5
"Márquez, Germán",608566,2023,"COL","SL","Slider",2.1,2,75,24.8,22,0.158,0.368,0.252,51.3,31.8,35,0.185,0.366,0.263,53.8
"Reyes, Gerardo",622103,2023,"LAA","SL","Slider",-1.1,-1,70,32.4,22,0.333,0.667,0.47,17.9,18.2,14.3,0.265,0.55,0.405,28.6
"Boyle, Joe",671212,2023,"OAK","SL","Slider",3.1,2,77,32.1,22,0.158,0.211,0.202,32.3,36.4,23.5,0.122,0.14,0.178,25
"Jansen, Kenley",445276,2023,"BOS","SL","Slider",-0.6,0,86,11.9,21,0.25,0.45,0.317,37.5,19,10.3,0.199,0.326,0.247,31.3
"Garza, Justin",621057,2023,"BOS","SL","Slider",-8.1,-5,56,15.9,21,0.45,0.75,0.521,18.5,19,19,0.367,0.618,0.429,50
"Salazar, Eduardo",674285,2023,"CIN","SL","Slider",0.9,1,76,31.8,21,0.267,0.333,0.288,31.6,9.5,9.1,0.268,0.304,0.326,37.5
"Bird, Jake",656234,2023,"COL","SL","Slider",0.3,0,99,7.1,21,0.222,0.278,0.288,32.5,14.3,10.3,0.288,0.436,0.368,20
"Ortega, Oliver",661383,2023,"MIN","SL","Slider",-1.5,-1,84,35.1,21,0.167,0.389,0.264,45.5,38.1,27.6,0.099,0.197,0.175,27.3
